,burglary,common assault,larceny,robbery - street,auto theft,agg. assault,larceny from auto,shooting,robbery - residence,robbery - commercial,arson,homicide,robbery - carjacking,rape
2019-06-09,,17,24,10,6,12,11,2,1,1,0.0,2.0,2.0,0.0
2019-06-10,,18,32,7,13,23,13,2,0,2,1.0,2.0,3.0,2.0
2019-06-11,,26,39,5,8,14,16,3,0,4,0.0,1.0,1.0,1.0
2019-06-12,,36,34,10,9,13,10,3,2,1,0.0,3.0,3.0,1.0
2019-06-13,,25,34,5,10,13,16,0,1,2,0.0,3.0,1.0,0.0
2019-06-14,,20,38,9,11,14,14,4,2,3,0.0,0.0,0.0,1.0
2019-06-15,,18,29,8,9,13,18,2,0,1,1.0,0.0,4.0,1.0
2019-06-16,,21,26,7,13,27,21,3,2,4,0.0,1.0,1.0,0.0
2019-06-17,,26,34,7,17,36,16,8,1,1,0.0,1.0,1.0,3.0
2019-06-18,,25,38,8,9,22,19,3,2,4,0.0,0.0,1.0,0.0
2019-06-19,,28,31,4,7,27,17,1,0,0,0.0,1.0,4.0,1.0
2019-06-20,,26,44,17,9,15,18,0,0,2,0.0,1.0,2.0,0.0
2019-06-21,,13,38,3,12,22,11,1,1,4,0.0,0.0,1.0,0.0
2019-06-22,,29,32,13,13,28,15,9,2,1,1.0,3.0,4.0,2.0
2019-06-23,,23,24,4,11,28,12,2,1,6,0.0,0.0,2.0,1.0
2019-06-24,,35,33,9,12,21,15,3,2,1,1.0,4.0,3.0,0.0
2019-06-25,,26,37,8,12,27,25,1,0,3,0.0,1.0,0.0,0.0
2019-06-26,,36,32,12,5,21,23,3,2,1,0.0,1.0,4.0,0.0
2019-06-27,,15,33,6,7,23,23,3,0,0,0.0,2.0,3.0,1.0
2019-06-28,,20,28,15,12,17,12,3,1,3,0.0,1.0,1.0,1.0
2019-06-29,,16,29,9,11,24,17,2,0,2,2.0,0.0,3.0,3.0
2019-06-30,,22,30,15,13,20,16,2,2,1,0.0,1.0,2.0,0.0
2019-07-01,,21,29,13,20,24,19,5,1,0,0.0,0.0,2.0,1.0
2019-07-02,,31,31,13,8,16,12,2,0,1,0.0,3.0,3.0,2.0
2019-07-03,,18,26,9,9,9,19,1,2,3,0.0,2.0,1.0,1.0
2019-07-04,,38,25,5,8,19,10,4,1,4,0.0,1.0,2.0,0.0
2019-07-05,,29,33,17,12,21,17,3,1,2,0.0,1.0,0.0,0.0
2019-07-06,,24,34,10,14,19,7,2,1,3,0.0,0.0,1.0,0.0
2019-07-07,,23,26,10,12,29,14,0,2,1,0.0,0.0,0.0,1.0
2019-07-08,,22,35,17,14,16,25,6,1,3,0.0,1.0,3.0,1.0
2019-07-09,,25,27,7,8,25,17,3,1,0,0.0,1.0,3.0,1.0
2019-07-10,,13,38,18,17,20,24,3,0,3,0.0,2.0,3.0,1.0
2019-07-11,,11,25,11,6,19,24,5,2,2,1.0,4.0,1.0,0.0
2019-07-12,,27,48,11,10,21,12,0,0,3,0.0,0.0,2.0,0.0
2019-07-13,,22,41,7,9,7,20,1,2,2,1.0,1.0,3.0,3.0
2019-07-14,,32,27,11,7,26,15,3,3,2,0.0,1.0,4.0,2.0
2019-07-15,,19,44,7,16,27,22,5,0,1,1.0,2.0,4.0,2.0
2019-07-16,,23,33,9,17,14,20,2,0,1,0.0,0.0,0.0,0.0
2019-07-17,,21,26,15,15,13,17,0,0,4,0.0,0.0,2.0,2.0
2019-07-18,,36,42,11,9,12,18,1,0,0,0.0,3.0,2.0,2.0
2019-07-19,,19,46,19,17,17,22,1,2,2,0.0,2.0,0.0,2.0
2019-07-20,,32,26,13,9,29,12,8,0,1,0.0,1.0,6.0,1.0
2019-07-21,,23,24,10,18,20,24,5,1,2,0.0,1.0,2.0,3.0
2019-07-22,,23,34,23,17,15,21,5,1,4,1.0,2.0,2.0,0.0
2019-07-23,,21,38,9,12,12,18,0,4,1,0.0,1.0,4.0,1.0
2019-07-24,,16,32,16,13,26,17,4,1,3,0.0,2.0,2.0,0.0
2019-07-25,,22,38,10,8,19,24,3,1,2,1.0,0.0,1.0,0.0
2019-07-26,,27,29,19,18,15,15,1,2,0,0.0,1.0,2.0,2.0
2019-07-27,,24,34,24,11,21,19,5,2,0,0.0,3.0,1.0,1.0
2019-07-28,,31,34,13,18,15,27,0,1,3,1.0,2.0,2.0,0.0
2019-07-29,,16,29,10,16,12,19,5,1,2,2.0,0.0,2.0,2.0
2019-07-30,,19,29,15,13,16,26,4,0,1,0.0,0.0,2.0,0.0
2019-07-31,,24,32,8,12,11,21,0,4,1,0.0,0.0,2.0,0.0
2019-08-01,,9,36,10,20,13,13,1,1,0,0.0,1.0,2.0,0.0
2019-08-02,,20,18,11,8,14,20,3,0,5,0.0,0.0,1.0,1.0
2019-08-03,,31,35,23,14,23,6,3,1,3,0.0,2.0,5.0,2.0
2019-08-04,,22,27,7,11,19,14,0,2,0,0.0,0.0,0.0,0.0
2019-08-05,,23,33,13,9,20,21,1,1,2,0.0,1.0,5.0,0.0
2019-08-06,,18,33,20,14,10,15,1,3,2,0.0,2.0,6.0,1.0
2019-08-07,,15,45,20,10,28,25,3,6,1,2.0,3.0,7.0,1.0
2019-08-08,,25,32,12,10,21,24,5,1,0,0.0,0.0,4.0,1.0
2019-08-09,,31,31,23,8,19,18,4,2,2,0.0,1.0,2.0,0.0
2019-08-10,,28,52,15,7,19,18,3,0,2,1.0,0.0,3.0,1.0
2019-08-11,,33,43,16,7,17,27,4,0,3,0.0,2.0,3.0,0.0
2019-08-12,,35,28,17,12,18,21,3,1,2,2.0,3.0,4.0,0.0
2019-08-13,,16,23,10,14,19,28,3,0,3,0.0,0.0,2.0,1.0
2019-08-14,,19,23,8,12,14,26,2,1,0,1.0,1.0,2.0,1.0
2019-08-15,,15,27,13,4,19,22,6,1,1,0.0,1.0,0.0,1.0
2019-08-16,,18,26,14,15,10,20,2,1,1,0.0,1.0,0.0,0.0
2019-08-17,,31,32,14,11,16,19,2,3,3,0.0,1.0,0.0,1.0
2019-08-18,,23,22,9,13,13,23,1,4,1,0.0,1.0,0.0,1.0
2019-08-19,,19,35,10,17,19,34,6,4,2,1.0,0.0,4.0,0.0
2019-08-20,,14,43,14,11,19,28,4,3,5,1.0,1.0,2.0,1.0
2019-08-21,,19,28,10,10,25,23,0,1,4,0.0,2.0,2.0,0.0
2019-08-22,,20,24,11,7,14,23,2,1,3,0.0,0.0,5.0,0.0
2019-08-23,,23,27,9,9,13,18,1,2,1,0.0,0.0,5.0,0.0
2019-08-24,,20,27,13,2,29,26,2,1,0,0.0,1.0,1.0,0.0
2019-08-25,,37,33,11,17,23,20,2,1,2,0.0,1.0,3.0,0.0
2019-08-26,,18,26,9,9,12,18,3,1,2,0.0,1.0,0.0,0.0
2019-08-27,,28,29,12,10,19,19,3,0,3,0.0,1.0,1.0,2.0
2019-08-28,,24,30,10,5,30,21,5,1,0,0.0,0.0,0.0,0.0
2019-08-29,,17,32,9,12,27,18,7,1,3,1.0,2.0,0.0,1.0
2019-08-30,,27,36,16,12,20,16,4,0,1,1.0,1.0,5.0,2.0
2019-08-31,,23,29,8,10,25,13,7,0,3,0.0,0.0,2.0,2.0
2019-09-01,,31,34,10,8,27,15,3,1,3,0.0,0.0,1.0,1.0
2019-09-02,,24,28,7,9,30,18,7,2,2,0.0,2.0,3.0,1.0
2019-09-03,,24,28,8,5,21,16,7,2,1,0.0,2.0,1.0,1.0
2019-09-04,,25,22,10,12,20,20,0,0,4,0.0,4.0,1.0,1.0
2019-09-05,,27,40,15,6,11,17,0,0,1,0.0,2.0,1.0,3.0
2019-09-06,,24,25,6,6,18,19,3,1,2,0.0,1.0,1.0,1.0
2019-09-07,,28,28,8,9,6,22,1,1,2,0.0,1.0,4.0,1.0
2019-09-08,,25,34,12,11,18,23,5,0,3,0.0,1.0,5.0,0.0
2019-09-09,,26,29,11,3,13,17,3,1,1,0.0,1.0,5.0,1.0
2019-09-10,,19,23,13,12,17,16,1,3,4,2.0,0.0,3.0,1.0
2019-09-11,,23,25,16,10,19,21,2,0,2,0.0,1.0,0.0,1.0
2019-09-12,,28,38,16,10,16,11,1,1,1,0.0,0.0,5.0,1.0
2019-09-13,,30,26,12,13,27,43,1,0,2,1.0,1.0,4.0,0.0
2019-09-14,,28,24,13,17,21,23,0,1,1,0.0,1.0,1.0,1.0
2019-09-15,,29,34,15,9,13,40,0,0,2,0.0,1.0,4.0,1.0
2019-09-16,,21,32,15,11,18,13,0,3,1,0.0,0.0,2.0,0.0
2019-09-17,,16,35,10,12,12,11,4,1,2,0.0,0.0,1.0,0.0
2019-09-18,,26,30,13,8,10,17,1,1,4,1.0,1.0,2.0,1.0
2019-09-19,,27,28,18,13,9,17,1,0,1,1.0,2.0,1.0,0.0
2019-09-20,,21,38,7,13,17,19,1,0,1,0.0,0.0,1.0,0.0
2019-09-21,,40,31,14,12,18,21,2,2,1,0.0,0.0,5.0,1.0
2019-09-22,,22,20,9,8,22,17,5,0,1,0.0,1.0,3.0,0.0
2019-09-23,,23,27,7,13,8,25,0,2,3,1.0,0.0,1.0,2.0
2019-09-24,,24,29,16,10,24,32,3,4,1,0.0,2.0,3.0,1.0
2019-09-25,,27,26,14,10,16,17,1,1,1,1.0,1.0,0.0,1.0
2019-09-26,,23,39,11,13,5,14,1,1,0,0.0,1.0,1.0,1.0
2019-09-27,,31,19,14,6,15,18,5,1,2,0.0,1.0,0.0,0.0
2019-09-28,,27,27,11,9,22,18,3,0,1,0.0,2.0,2.0,1.0
2019-09-29,,35,32,13,8,15,21,0,0,1,0.0,0.0,0.0,1.0
2019-09-30,,30,31,7,14,13,19,1,0,3,0.0,1.0,0.0,0.0
2019-10-01,,21,43,11,7,20,15,0,2,2,0.0,0.0,2.0,2.0
2019-10-02,,20,29,13,12,19,16,2,2,3,2.0,1.0,2.0,1.0
2019-10-03,,19,29,13,11,7,17,1,0,5,0.0,0.0,3.0,1.0
2019-10-04,,39,38,7,15,16,8,2,2,2,0.0,1.0,1.0,1.0
2019-10-05,,21,22,12,11,20,6,3,1,0,0.0,0.0,0.0,1.0
2019-10-06,,32,12,11,17,23,19,2,1,1,0.0,0.0,1.0,0.0
2019-10-07,,27,32,9,5,17,21,3,1,3,0.0,2.0,1.0,1.0
2019-10-08,,19,29,10,9,20,11,3,0,3,0.0,2.0,3.0,1.0
2019-10-09,,22,35,10,5,14,8,4,0,0,0.0,2.0,1.0,1.0
2019-10-10,,15,27,14,4,16,16,2,4,2,0.0,3.0,1.0,0.0
2019-10-11,,16,30,6,13,15,15,0,0,3,0.0,0.0,3.0,0.0
2019-10-12,,26,32,9,8,16,16,12,0,2,0.0,4.0,1.0,1.0
2019-10-13,,40,25,14,11,17,19,0,2,3,1.0,1.0,3.0,2.0
2019-10-14,,15,29,11,7,12,20,2,3,1,0.0,1.0,2.0,1.0
2019-10-15,,14,32,8,10,17,12,3,0,1,0.0,0.0,0.0,0.0
2019-10-16,,16,22,11,7,12,12,2,0,1,0.0,0.0,1.0,2.0
2019-10-17,,16,37,8,7,11,21,1,4,2,0.0,2.0,1.0,0.0
2019-10-18,,14,37,2,10,17,16,4,2,2,1.0,0.0,2.0,2.0
2019-10-19,,31,25,13,10,13,15,3,0,5,0.0,2.0,0.0,0.0
2019-10-20,,25,18,22,8,12,16,1,0,2,1.0,0.0,0.0,1.0
2019-10-21,,19,27,12,7,17,18,1,4,4,0.0,0.0,1.0,0.0
2019-10-22,,20,24,2,12,9,19,1,0,3,0.0,0.0,2.0,1.0
2019-10-23,,17,30,5,8,19,12,2,2,2,0.0,1.0,1.0,0.0
2019-10-24,,16,32,5,9,13,17,1,1,3,0.0,1.0,2.0,1.0
2019-10-25,,15,27,5,8,13,23,2,0,4,0.0,0.0,1.0,0.0
2019-10-26,,23,34,15,12,11,18,0,1,2,0.0,0.0,2.0,0.0
2019-10-27,,19,25,9,10,11,22,0,2,4,0.0,1.0,2.0,0.0
2019-10-28,,25,24,13,19,19,22,4,3,1,0.0,2.0,3.0,1.0
2019-10-29,,22,30,9,9,19,16,2,0,2,0.0,2.0,2.0,2.0
2019-10-30,,21,24,6,6,14,11,1,0,2,1.0,0.0,6.0,2.0
2019-10-31,,22,37,12,8,19,12,5,3,4,0.0,1.0,0.0,0.0
2019-11-01,,26,46,7,10,21,11,2,3,1,1.0,0.0,0.0,2.0
2019-11-02,,16,17,6,13,20,17,2,2,0,1.0,1.0,2.0,1.0
2019-11-03,,25,25,15,9,11,12,0,2,3,1.0,0.0,2.0,1.0
2019-11-04,,24,24,11,13,19,12,3,2,5,0.0,2.0,1.0,0.0
2019-11-05,,20,23,11,10,11,8,4,1,2,0.0,3.0,3.0,0.0
2019-11-06,,22,27,10,7,9,19,2,0,5,0.0,2.0,3.0,0.0
2019-11-07,,19,18,13,18,17,26,2,1,2,0.0,2.0,3.0,1.0
2019-11-08,,21,32,11,8,14,29,0,1,0,0.0,0.0,0.0,0.0
2019-11-09,,16,28,11,6,18,12,1,2,6,0.0,1.0,0.0,0.0
2019-11-10,,25,29,7,8,13,19,0,1,2,0.0,0.0,2.0,0.0
2019-11-11,,20,26,1,14,25,12,5,3,2,0.0,0.0,1.0,2.0
2019-11-12,,18,30,9,13,11,36,1,2,1,0.0,0.0,4.0,0.0
2019-11-13,,25,28,12,6,9,18,1,0,1,0.0,2.0,2.0,0.0
2019-11-14,,18,26,14,11,19,13,4,0,3,1.0,3.0,0.0,0.0
2019-11-15,,14,24,16,9,8,21,1,1,0,0.0,1.0,2.0,1.0
2019-11-16,,27,19,10,9,10,11,4,0,2,0.0,0.0,2.0,0.0
2019-11-17,,22,39,8,9,17,15,2,0,0,0.0,2.0,4.0,0.0
2019-11-18,,20,21,5,7,14,15,0,0,3,0.0,2.0,0.0,0.0
2019-11-19,,31,25,11,11,9,15,0,0,5,0.0,0.0,1.0,2.0
2019-11-20,,15,34,9,9,13,17,0,0,3,0.0,1.0,1.0,3.0
2019-11-21,,19,22,6,6,9,14,0,0,1,0.0,2.0,0.0,0.0
2019-11-22,,22,38,6,7,11,25,1,2,0,0.0,0.0,1.0,1.0
2019-11-23,,17,22,12,15,8,12,0,2,0,2.0,0.0,0.0,1.0
2019-11-24,,25,17,4,4,11,6,2,0,6,0.0,1.0,3.0,0.0
2019-11-25,,22,28,6,11,12,10,0,0,1,0.0,1.0,1.0,1.0
2019-11-26,,17,32,7,9,12,17,1,1,2,0.0,0.0,2.0,1.0
2019-11-27,,27,33,8,11,11,21,0,1,1,1.0,0.0,4.0,1.0
2019-11-28,,17,19,3,5,13,7,1,7,2,0.0,1.0,1.0,1.0
2019-11-29,,19,24,5,11,7,13,1,2,1,0.0,0.0,3.0,2.0
2019-11-30,,15,14,6,5,11,18,1,2,3,0.0,1.0,2.0,2.0
2019-12-01,,18,26,2,12,11,9,3,0,1,3.0,0.0,3.0,0.0
2019-12-02,,18,34,3,11,13,18,2,3,2,1.0,0.0,1.0,1.0
2019-12-03,,16,32,9,20,6,18,1,1,2,0.0,3.0,1.0,1.0
2019-12-04,,15,26,7,9,12,17,1,1,0,0.0,0.0,2.0,0.0
2019-12-05,,21,30,1,9,8,12,0,0,1,0.0,0.0,1.0,1.0
2019-12-06,,23,41,13,5,12,15,2,0,7,4.0,1.0,1.0,0.0
2019-12-07,,18,35,3,12,10,17,3,0,4,2.0,2.0,2.0,0.0
2019-12-08,,19,17,8,14,16,15,2,1,0,1.0,2.0,3.0,0.0
2019-12-09,,15,30,6,13,7,14,0,0,2,3.0,0.0,2.0,0.0
2019-12-10,,13,36,8,10,18,13,2,8,1,0.0,1.0,1.0,1.0
2019-12-11,,17,25,5,15,25,9,5,2,1,1.0,0.0,1.0,0.0
2019-12-12,,30,25,5,13,12,7,1,0,1,2.0,0.0,0.0,0.0
2019-12-13,,22,39,5,11,8,10,1,2,2,0.0,3.0,2.0,0.0
2019-12-14,,16,20,8,10,14,11,1,3,0,0.0,1.0,0.0,0.0
2019-12-15,,24,36,15,9,15,16,2,2,0,0.0,0.0,1.0,1.0
2019-12-16,,15,34,4,14,9,6,1,2,4,0.0,0.0,0.0,1.0
2019-12-17,,27,33,12,11,12,11,5,1,0,0.0,3.0,1.0,0.0
2019-12-18,,16,36,2,11,16,8,1,0,0,0.0,2.0,1.0,0.0
2019-12-19,,20,27,6,8,12,12,0,1,1,0.0,1.0,2.0,1.0
2019-12-20,,16,30,7,7,22,12,5,0,5,0.0,0.0,2.0,0.0
2019-12-21,,19,32,5,6,13,12,2,1,2,1.0,2.0,4.0,0.0
2019-12-22,,17,26,6,8,15,13,8,3,2,1.0,2.0,1.0,0.0
2019-12-23,,18,21,7,12,9,14,0,2,4,0.0,0.0,1.0,0.0
2019-12-24,,16,37,12,9,14,12,1,1,0,0.0,0.0,1.0,0.0
2019-12-25,,33,19,4,11,8,9,2,2,1,1.0,0.0,1.0,1.0
2019-12-26,,12,22,5,5,13,13,2,1,0,0.0,4.0,0.0,1.0
2019-12-27,,17,37,3,7,19,12,2,3,0,0.0,0.0,2.0,0.0
2019-12-28,,21,19,3,17,13,11,1,2,0,0.0,1.0,0.0,0.0
2019-12-29,,16,29,8,8,12,13,0,1,1,0.0,0.0,1.0,1.0
2019-12-30,,25,20,7,8,11,13,3,0,1,0.0,4.0,4.0,0.0
2019-12-31,,15,27,4,7,19,12,3,3,3,0.0,1.0,1.0,2.0
2020-01-01,,26,28,10,12,16,8,2,6,0,1.0,0.0,1.0,0.0
2020-01-02,,19,23,5,6,18,9,2,0,1,0.0,2.0,4.0,1.0
2020-01-03,,24,37,1,10,11,11,2,4,2,0.0,0.0,5.0,1.0
2020-01-04,,22,14,9,16,7,8,0,0,0,0.0,0.0,1.0,0.0
2020-01-05,,18,23,0,9,5,6,1,2,1,0.0,1.0,3.0,0.0
2020-01-06,,20,22,4,9,12,11,1,1,2,0.0,1.0,3.0,0.0
2020-01-07,,17,26,8,6,14,9,1,6,2,0.0,1.0,2.0,2.0
2020-01-08,,17,26,5,5,8,9,0,1,0,0.0,0.0,6.0,0.0
2020-01-09,,13,27,4,6,8,9,1,0,1,0.0,1.0,1.0,0.0
2020-01-10,,24,31,8,12,11,23,0,3,5,1.0,0.0,1.0,0.0
2020-01-11,,21,31,9,9,13,15,6,3,4,0.0,5.0,5.0,0.0
2020-01-12,,14,39,8,4,16,14,4,3,1,0.0,0.0,2.0,0.0
2020-01-13,,23,19,9,12,7,23,2,3,1,0.0,0.0,2.0,0.0
2020-01-14,,28,30,11,10,12,12,1,1,6,0.0,2.0,0.0,0.0
2020-01-15,,25,34,8,10,7,9,1,1,2,0.0,2.0,3.0,0.0
2020-01-16,,25,26,8,8,11,18,0,3,1,0.0,0.0,1.0,1.0
2020-01-17,,13,21,6,10,12,8,1,0,1,0.0,1.0,0.0,1.0
2020-01-18,,21,21,13,11,12,11,0,1,2,0.0,2.0,1.0,1.0
2020-01-19,,32,14,5,4,18,5,1,0,2,0.0,0.0,1.0,0.0
2020-01-20,,10,22,6,9,13,13,2,0,2,0.0,0.0,1.0,2.0
2020-01-21,,22,27,6,12,8,13,2,1,2,0.0,3.0,4.0,1.0
2020-01-22,,19,24,7,8,6,12,0,2,2,0.0,0.0,0.0,0.0
2020-01-23,,14,22,6,10,13,9,1,2,1,0.0,1.0,5.0,1.0
2020-01-24,,23,27,11,11,18,19,2,2,2,0.0,0.0,3.0,1.0
2020-01-25,,17,16,9,8,6,6,1,2,3,0.0,0.0,5.0,0.0
2020-01-26,,16,19,5,12,16,13,1,2,0,1.0,1.0,2.0,0.0
2020-01-27,,20,23,12,7,12,11,0,1,2,0.0,0.0,2.0,0.0
2020-01-28,,26,36,5,10,10,11,1,1,2,0.0,1.0,0.0,0.0
2020-01-29,,25,25,5,10,10,18,1,2,2,0.0,0.0,0.0,1.0
2020-01-30,,26,32,4,11,8,10,0,3,1,0.0,2.0,2.0,2.0
2020-01-31,,19,26,7,11,13,13,1,0,0,1.0,0.0,1.0,0.0
2020-02-01,,30,27,10,11,9,16,0,2,0,0.0,0.0,0.0,1.0
2020-02-02,,22,20,12,8,12,12,1,1,3,0.0,1.0,1.0,2.0
2020-02-03,,26,29,9,12,11,17,2,2,3,0.0,1.0,1.0,0.0
2020-02-04,,18,18,7,7,6,12,0,3,3,0.0,0.0,2.0,0.0
2020-02-05,,19,27,7,11,8,15,1,0,3,0.0,1.0,0.0,0.0
2020-02-06,,17,26,9,6,13,11,0,1,1,0.0,0.0,0.0,1.0
2020-02-07,,24,24,4,11,18,13,3,0,2,0.0,3.0,1.0,0.0
2020-02-08,,14,23,10,12,20,7,7,3,2,0.0,0.0,1.0,0.0
2020-02-09,,24,20,5,5,20,8,2,4,0,1.0,1.0,0.0,1.0
2020-02-10,,27,20,3,6,8,20,1,5,1,0.0,7.0,1.0,0.0
2020-02-11,,28,37,5,9,6,20,1,0,4,0.0,0.0,2.0,0.0
2020-02-12,,26,23,5,7,16,11,3,1,1,1.0,1.0,0.0,0.0
2020-02-13,,13,30,9,9,7,16,2,0,1,0.0,1.0,1.0,0.0
2020-02-14,,21,33,14,13,19,16,0,0,1,0.0,0.0,1.0,0.0
2020-02-15,,25,19,4,10,20,8,4,0,1,0.0,0.0,3.0,2.0
2020-02-16,,22,18,9,8,13,18,0,2,0,0.0,1.0,0.0,1.0
2020-02-17,,23,28,7,7,25,18,4,2,0,1.0,0.0,3.0,0.0
2020-02-18,,17,24,7,7,24,7,6,3,2,0.0,0.0,0.0,0.0
2020-02-19,,10,24,11,11,10,15,2,1,3,0.0,1.0,0.0,0.0
2020-02-20,,18,20,10,7,10,7,1,1,2,1.0,0.0,1.0,0.0
2020-02-21,,16,27,9,11,6,12,0,1,3,0.0,0.0,2.0,0.0
2020-02-22,,21,29,7,7,11,17,0,3,0,0.0,0.0,0.0,1.0
2020-02-23,,19,20,5,8,16,14,2,0,2,0.0,2.0,2.0,0.0
2020-02-24,,19,19,13,7,8,13,2,5,4,0.0,1.0,2.0,4.0
2020-02-25,,16,18,8,7,13,11,0,0,1,0.0,0.0,0.0,0.0
2020-02-26,,29,22,5,5,7,12,0,0,2,0.0,1.0,0.0,0.0
2020-02-27,,20,25,6,14,6,8,0,1,0,0.0,1.0,0.0,0.0
2020-02-28,,12,35,11,10,10,12,1,0,4,1.0,2.0,3.0,0.0
2020-02-29,,12,22,10,13,9,9,0,1,2,1.0,0.0,1.0,1.0
2020-03-01,,13,26,1,6,4,10,0,0,2,2.0,0.0,1.0,0.0
2020-03-02,,29,27,7,6,14,9,5,1,0,0.0,0.0,2.0,2.0
2020-03-03,,28,21,8,16,12,10,2,0,3,1.0,0.0,1.0,1.0
2020-03-04,,22,17,3,14,11,4,0,0,0,1.0,1.0,0.0,2.0
2020-03-05,,25,25,5,10,12,8,1,0,4,0.0,0.0,1.0,0.0
2020-03-06,,24,28,6,10,16,6,0,1,1,0.0,0.0,2.0,0.0
2020-03-07,,17,22,8,9,18,4,1,2,1,1.0,1.0,0.0,1.0
2020-03-08,,23,25,11,9,17,13,0,5,1,0.0,0.0,1.0,1.0
2020-03-09,,24,28,6,9,10,7,0,0,1,0.0,1.0,0.0,0.0
2020-03-10,,22,23,13,10,18,9,1,1,2,1.0,1.0,3.0,0.0
2020-03-11,,26,31,3,6,6,6,0,4,4,0.0,0.0,1.0,0.0
2020-03-12,,21,20,6,10,16,10,0,1,2,0.0,0.0,1.0,0.0
2020-03-13,,15,26,12,4,23,13,1,3,3,0.0,1.0,0.0,2.0
2020-03-14,,32,22,10,9,21,5,2,1,1,0.0,0.0,3.0,0.0
2020-03-15,,22,19,8,11,10,8,3,0,2,0.0,2.0,4.0,1.0
2020-03-16,,17,30,6,5,17,5,2,2,2,0.0,2.0,0.0,0.0
2020-03-17,,24,17,12,8,36,9,7,0,2,0.0,1.0,2.0,0.0
2020-03-18,,13,16,8,7,11,3,4,3,0,0.0,0.0,1.0,0.0
2020-03-19,,11,12,3,7,10,10,0,2,1,1.0,0.0,1.0,2.0
2020-03-20,,26,21,12,6,12,13,5,5,1,1.0,0.0,1.0,1.0
2020-03-21,,18,16,9,10,23,1,4,1,3,1.0,0.0,2.0,0.0
2020-03-22,,22,10,4,8,15,2,1,0,1,0.0,0.0,0.0,1.0
2020-03-23,,14,10,6,9,12,16,0,2,2,0.0,1.0,1.0,1.0
2020-03-24,,18,16,6,7,14,14,1,1,2,0.0,0.0,3.0,0.0
2020-03-25,,15,17,9,6,5,5,0,2,0,0.0,2.0,1.0,0.0
2020-03-26,,18,17,7,7,14,5,2,0,2,0.0,0.0,3.0,0.0
2020-03-27,,21,16,1,8,14,10,2,0,0,0.0,2.0,2.0,0.0
2020-03-28,,13,15,4,7,17,5,5,10,0,0.0,1.0,2.0,1.0
2020-03-29,,21,11,4,4,5,5,0,2,1,0.0,1.0,0.0,1.0
2020-03-30,,18,15,11,8,11,15,4,9,2,1.0,1.0,1.0,0.0
2020-03-31,,17,16,4,7,10,3,1,0,2,1.0,0.0,2.0,0.0
2020-04-01,,10,16,7,11,9,8,1,4,2,0.0,2.0,1.0,0.0
2020-04-02,,11,16,4,6,8,5,0,0,1,0.0,1.0,0.0,1.0
2020-04-03,,21,29,8,10,13,5,2,2,1,0.0,0.0,0.0,0.0
2020-04-04,,20,12,3,4,16,7,3,0,0,0.0,1.0,2.0,1.0
2020-04-05,,22,12,4,1,11,7,0,6,1,0.0,0.0,0.0,0.0
2020-04-06,,12,18,5,8,13,4,0,1,1,0.0,1.0,0.0,0.0
2020-04-07,,20,11,7,8,14,10,0,0,2,0.0,1.0,0.0,0.0
2020-04-08,,14,14,2,8,13,11,2,3,3,0.0,0.0,0.0,1.0
2020-04-09,,8,14,4,3,13,13,2,0,5,0.0,1.0,0.0,1.0
2020-04-10,,20,16,5,8,8,4,3,2,1,0.0,3.0,1.0,0.0
2020-04-11,,25,12,2,3,15,11,2,1,1,0.0,1.0,1.0,0.0
2020-04-12,,20,16,1,5,4,8,0,0,2,0.0,1.0,0.0,0.0
2020-04-13,,13,9,0,8,9,7,3,4,1,0.0,0.0,0.0,0.0
2020-04-14,,13,15,3,6,8,8,0,1,1,1.0,0.0,1.0,0.0
2020-04-15,,18,13,3,3,6,12,0,1,1,0.0,0.0,0.0,0.0
2020-04-16,,9,8,1,9,5,5,0,2,0,1.0,0.0,1.0,0.0
2020-04-17,,15,17,0,7,8,12,3,0,0,0.0,0.0,0.0,0.0
2020-04-18,,15,12,4,6,6,6,0,1,0,0.0,0.0,0.0,0.0
2020-04-19,,15,11,2,8,9,8,2,1,3,0.0,1.0,1.0,1.0
2020-04-20,,12,13,5,6,14,17,2,1,0,0.0,0.0,0.0,
2020-04-21,,6,8,5,7,11,8,3,0,1,2.0,1.0,0.0,
2020-04-22,,15,12,5,6,15,5,5,0,2,0.0,1.0,1.0,
2020-04-23,,8,13,6,4,6,7,0,2,4,0.0,1.0,,
2020-04-24,,13,11,6,10,6,9,1,0,0,1.0,,,
2020-04-25,,15,9,5,9,11,5,1,1,1,,,,
